

🐷綜合直播,#genre#
鳳凰衛視電影台,http://117.114.153.18:8182/hls/TV00000000000000000072@HHZT.m3u8

陝西新聞資訊,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001580/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西新聞資訊,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001719/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西新聞資訊,http://111.20.33.70/PLTV/88888893/224/3221226357/index.m3u8
陝西都市青春,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001593/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西都市青春,http://111.20.33.70/PLTV/88888893/224/3221226358/index.m3u8
陝西銀齡,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001729/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西銀齡,http://111.20.33.70/PLTV/88888893/224/3221226359/index.m3u8
陝西銀齡,http://live.cooltv.top/tv/tide.php?id=sxsh

陝西秦腔,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001739/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西秦腔,http://111.20.33.70/PLTV/88888893/224/3221226361/index.m3u8
陝西秦腔,http://live.cooltv.top/tv/tide.php?id=sxgg
陝西樂家購物,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001731/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西樂家購物,http://111.20.33.70/PLTV/88888893/224/3221226362/index.m3u8
陝西樂家購物,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001759/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西樂家購物,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001759/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西樂家購物,http://111.20.33.70/PLTV/88888893/224/3221226365/index.m3u8

陝西體育休閒,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001594/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西體育休閒,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陝西體育休閒,http://111.20.33.70/PLTV/88888893/224/3221226363/index.m3u8
陝西西部電影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001749/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西西部電影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
陝西西部電影,http://111.20.33.70/PLTV/88888893/224/3221226364/index.m3u8
陝西移動頻道,video://http://www.dsk.cc/sxtv/sxtv.html?id=sxyd
陝西移動頻道,video://http://www.sxtvs.com/sxtvs_ydpd/index.html


陝西衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001062/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西衛視,http://39.134.24.24/PLTV/88888888/224/3221229106/index.m3u8
陝西衛視,http://39.134.24.24/PLTV/88888888/224/3221229106/index.m3u8
陝西衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001437/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陝西衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001539/index.m3u8?virtualDomain=yinhe.live_hls.zte.com


陝西衛視,http://111.20.33.70/PLTV/88888893/224/3221225821/index.m3u8

農林衛視,http://39.134.24.24/PLTV/88888888/224/3221225877/index.m3u8
農林衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
農林衛視,http://111.20.33.70/PLTV/88888893/224/3221226229/index.m3u8





臨潼綜合,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002790/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
閻良綜合,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002789/index.m3u8?virtualDomain=yinhe.live_hls.zte.com


臨潼綜合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227062/1.m3u8

三原綜合,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002877/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
涇陽綜合,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002566/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
富平-1,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002561/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
鄠邑-1,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002655/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
興平融媒,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002562/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
周至-1,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002576/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

臨潼綜合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225966/index.m3u8
閻良綜合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225866/index.m3u8
高陵綜合(維修),http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
三原綜合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225973/index.m3u8 
涇陽綜合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225917/index.m3u8
長安綜合(維修),http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225896/index.m3u8
富平-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225905/index.m3u8 
富平-2(維修),http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225906/index.m3u8
興平融媒,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225975/index.m3u8
鄠邑-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225919/index.m3u8
鄠邑-2(維修),http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225969/index.m3u8
周至-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225867/index.m3u8


臨潼綜合,https://ngtv.sjpt.ylrb.com/PLTV/88888888/224/3221225966/index.m3u8
閻良綜合,https://ngtv.sjpt.ylrb.com/PLTV/88888888/224/3221225866/index.m3u8
高陵綜合(維修),https://ngtv.sjpt.ylrb.com/PLTV/88888888/224/3221225970/index.m3u8






中國天氣,http://zteres.sn.chinamobile.com:6060/000000001000/5000000005000031974/1.m3u8?channel-id=bestzb&Contentid=5000000005000031974&livemode=1&stbId=3
中國天氣,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8








黨員遠程教育 (新疆),http://www.cjcrcb.top:65500/rtp/238.125.0.144:5140
黨員遠程教育 (新疆),http://www.cjcrcb.top:65500/rtp/238.125.4.144:5140
中國交通頻道(河北),http://chiceren.myds.me:58888/rtp/239.254.201.110:5181
中國交通頻道(河北),http://yaching.xmtcenter.com:9999/rtp/239.254.201.110:5181


西安新聞綜合,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001720/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安新聞綜合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安新聞綜合,http://111.20.33.70/PLTV/88888893/224/3221226366/index.m3u8
西安都市頻道,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001595/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安都市頻道,http://111.20.33.70/PLTV/88888893/224/3221226367/index.m3u8

西安商務資訊,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001732/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安商務資訊,http://111.20.33.70/PLTV/88888893/224/3221226368/index.m3u8

西安影視頻道,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001769/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安影視頻道,http://111.20.33.70/PLTV/88888893/224/3221226369/index.m3u8

西安絲路頻道,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001779/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安絲路頻道,http://111.20.33.70/PLTV/88888893/224/3221226370/index.m3u8
西安樂購頻道,https://xatv-yt.xiancity.cn/live/6/index.m3u8
西安教育電視台,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001789/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安教育電視台,http://111.20.33.70/PLTV/88888893/224/3221226371/index.m3u8

西安新聞綜合,https://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市頻道,https://xatv-yt.xiancity.cn/live/2/index.m3u8
西安商務資訊,https://xatv-yt.xiancity.cn/live/3/index.m3u8
西安影視頻道,https://xatv-yt.xiancity.cn/live/4/index.m3u8
西安絲路頻道,https://xatv-yt.xiancity.cn/live/5/index.m3u8
西安樂購頻道,https://xatv-yt.xiancity.cn/live/6/index.m3u8
西安移動頻道,https://xatv-yt.xiancity.cn/live/7/index.m3u8   






CHC家庭影院,http://111.20.33.70/PLTV/88888893/224/3221226462/index.m3u8
CHC影迷電影,http://111.20.33.70/PLTV/88888893/224/3221226463/index.m3u8
CHC動作電影,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8
CHC動作電影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC影迷電影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC影迷電影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC動作電影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8

CHC家庭影院,http://live.sxrtv.com/iptv/chcjtyy.flv
CHC動作電影,http://live.sxrtv.com/iptv/chcdzdy.flv
CHC影迷電影,http://live.sxrtv.com/iptv/chcymdy.flv

湖南衛視,http://39.134.24.24/PLTV/88888888/224/3221225837/index.m3u8
湖南衛視,http://39.134.24.24/PLTV/88888888/224/3221225616/index.m3u8
湖南衛視,http://39.134.24.24/PLTV/88888888/224/3221225694/index.m3u8
湖南衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001339/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖南衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001027/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖南衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001042/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖南衛視,http://111.20.33.70/PLTV/88888893/224/3221226211/index.m3u8
北京衛視,http://39.134.24.24/PLTV/88888888/224/3221225833/index.m3u8
北京衛視,http://39.134.24.24/PLTV/88888888/224/3221225646/index.m3u8
北京衛視,http://39.134.24.24/PLTV/88888888/224/3221225724/index.m3u8
北京衛視,http://39.134.24.24/PLTV/88888888/224/3221225735/index.m3u8
北京衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001025/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001034/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001335/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001034/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京衛視,http://111.20.33.70/PLTV/88888893/224/3221226222/index.m3u8
北京衛視4K,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221227112/index.m3u8



東方衛視,http://39.134.24.24/PLTV/88888888/224/3221225676/index.m3u8
東方衛視,http://39.134.24.24/PLTV/88888888/224/3221225622/index.m3u8
東方衛視,http://39.134.24.24/PLTV/88888888/224/3221225835/index.m3u8
東方衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001028/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
東方衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001041/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
東方衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
東方衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001028/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
東方衛視,http://111.20.33.70/PLTV/88888893/224/3221226217/index.m3u8
浙江衛視,http://39.134.24.24/PLTV/88888888/224/3221225642/index.m3u8
浙江衛視,http://39.134.24.24/PLTV/88888888/224/3221225664/index.m3u8
浙江衛視,http://39.134.24.24/PLTV/88888888/224/3221225845/index.m3u8
浙江衛視,http://39.134.24.24/PLTV/88888888/224/3221225664/index.m3u8
浙江衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001026/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001052/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001345/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001052/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江衛視,http://111.20.33.70/PLTV/88888893/224/3221226199/index.m3u8
江蘇衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001032/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江蘇衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001040/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江蘇衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001344/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江蘇衛視,http://111.20.33.70/PLTV/88888893/224/3221226200/index.m3u8
江蘇衛視,http://39.134.24.24/PLTV/88888888/224/3221225602/index.m3u8
江蘇衛視,http://111.20.33.70/PLTV/88888893/224/3221226246/index.m3u8
江蘇衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001323/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江蘇衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001323/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江蘇衛視,http://39.134.24.24/PLTV/88888888/224/3221225851/index.m3u8

東南衛視,http://39.134.24.24/PLTV/88888888/224/3221225722/index.m3u8
東南衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001044/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
東南衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001044/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
東南衛視HD,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000009263/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=3
雲南衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
雲南衛視HD,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000024694/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=3
內蒙古衛視,http://39.134.24.24/PLTV/88888888/224/3221225626/index.m3u8
內蒙古衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001035/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
內蒙古衛視HD,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000014080/index.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=3
內蒙古衛視HD,http://k.061899.xyz/m.php?id=nmgws 

吉林衛視,http://39.134.24.24/PLTV/88888888/224/3221225804/index.m3u8
吉林衛視,http://39.134.24.24/PLTV/88888888/224/3221225804/index.m3u8
吉林衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001049/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
四川衛視,http://39.134.24.24/PLTV/88888888/224/3221225704/index.m3u8
四川衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001036/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001037/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津衛視,http://111.20.33.70/PLTV/88888893/224/3221226204/index.m3u8
寧夏衛視,http://39.134.24.24/PLTV/88888888/224/3221225730/index.m3u8
寧夏衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
寧夏衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽衛視,http://39.134.24.24/PLTV/88888888/224/3221225638/index.m3u8
安徽衛視,http://39.134.24.24/PLTV/88888888/224/3221225847/index.m3u8
安徽衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001051/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001283/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001298/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽衛視,http://111.20.33.70/PLTV/88888893/224/3221226196/index.m3u8
安徽衛視,http://111.20.33.70/PLTV/88888893/224/3221226203/index.m3u8
山東衛視,http://39.134.24.24/PLTV/88888888/224/3221225796/index.m3u8
山東衛視,http://39.134.24.24/PLTV/88888888/224/3221225841/index.m3u8
山東衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001053/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山東衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山東衛視,http://111.20.33.70/PLTV/88888893/224/3221226209/index.m3u8
山西衛視,http://39.134.24.24/PLTV/88888888/224/3221225738/index.m3u8
山西衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001038/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山西衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001038/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山東教育衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001317/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山東教育衛視,http://111.20.33.70/PLTV/88888893/224/3221226238/index.m3u8
廣西衛視,http://39.134.24.24/PLTV/88888888/224/3221225594/index.m3u8
廣西衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001054/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
廣西衛視HD,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000019837/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=3
廣東衛視,http://39.134.24.24/PLTV/88888888/224/3221225680/index.m3u8
廣東衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
廣東衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001058/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
廣東衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
廣東衛視,http://111.20.33.70/PLTV/88888893/224/3221226216/index.m3u8
大灣區衛視,http://yemingjkl.x3322.net:35455/mgtv/608917627.m3u8
大灣區衛視,http://119.36.194.123:32432/migu/608917627?token=pot6r9IwRGUk6qtuKS-qlaNa1xvaNVw1Z4VkYd036FJGkWd2fyqAv90F3V76dIm-nIbicHC3F9Uca6PzHXf3rw&auth=
大灣區衛視,http://xiaoya.crccxw.top:35455/mgtv/608917627.m3u8
大灣區衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
大灣區衛視,http://111.20.33.70/PLTV/88888893/224/3221226218/index.m3u8
大灣區衛視(海外),https://k44991.kylintv.tv/live/tvs_iphone.m3u8
大灣區衛視(海外),video://http://wcetv.com/videos/view/liv/3
廈門衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001306/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
廈門衛視,http://111.20.33.70/PLTV/88888893/224/3221226219/index.m3u8
湖北衛視,http://39.134.24.24/PLTV/88888888/224/3221225863/index.m3u8
湖北衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001057/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001057/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001299/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001347/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北衛視,http://111.20.33.70/PLTV/88888893/224/3221226194/index.m3u8
湖北衛視,http://111.20.33.70/PLTV/88888893/224/3221226206/index.m3u8
甘肅衛視,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001059/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
